,COMMODITY_DESC,GEOGRAPHY_DESC,UNIT_DESC,YEAR_ID,AMOUNT
10051,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,26623.015272
10052,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,32661.47493
10053,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,131474.837592
10054,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,63193.285008000006
10055,"*Additional Note 3 meat of bovine animals, cuts with bone in, not processed, fro",Mexico,CWE,2010,80378.313498
10209,"Other meat of bovine animals, cuts with bone in, frozen",Mexico,KG,2010,13998.0
10213,"Other meat of bovine animals, cuts with bone in, frozen",Mexico,CWE,2010,30860.298756
12776,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Mexico,KG,2010,1241.0
12878,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Mexico,KG,2010,374.0
12884,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Mexico,CWE,2010,1475.90624412
14390,Beef and veal,Mexico,KG,2010,3858449.15498935
15191,"Meat of bovine animals, salted, in brine, dried or smoked",Mexico,KG,2010,1689.0
22861,"Pork sausages and similar products, food preparations of pork, canned",Mexico,CWE,2010,39327.74479494
24952,Pork,Mexico,CWE,2010,2325893.9030696
24953,Pork,Mexico,CWE,2010,1831947.69458416
24954,Pork,Mexico,CWE,2010,1961966.85419705
28087,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,KG,2010,183993.0
28088,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,KG,2010,3014.0
28141,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,KG,2010,162217.0
29662,Pork,Mexico,KG,2010,607763.228831404
29663,Pork,Mexico,KG,2010,941491.7927402059
29664,Pork,Mexico,KG,2010,820879.03989453
29713,Pork,Mexico,KG,2010,325789.345592729
29714,Pork,Mexico,KG,2010,652884.694348639
29715,Pork,Mexico,KG,2010,911592.749979815
29825,Pork,Mexico,CWE,2010,1448994.1487663
29826,Pork,Mexico,CWE,2010,2269317.07258192
29827,Pork,Mexico,CWE,2010,2136658.41999331
29914,Pork,Mexico,CWE,2010,1159789.01289014
29915,Pork,Mexico,CWE,2010,769802.945310578
29916,Pork,Mexico,CWE,2010,1536941.4807458
29917,Pork,Mexico,CWE,2010,1371149.24454832
29955,Pork,Mexico,CWE,2010,1215933.12928424
29956,Pork,Mexico,CWE,2010,1562613.11077724
33563,Pork,Mexico,KG,2010,484879.375383071
33564,Pork,Mexico,KG,2010,577978.319731032
33565,Pork,Mexico,KG,2010,960716.71159083
33566,Pork,Mexico,KG,2010,765739.405938202
37604,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,45265.0
37605,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,22113.0
37606,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,21948.0
37607,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,14628.0
37691,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,135717.4121688
37714,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,4434.0
37715,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,69289.0
37716,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,KG,2010,63267.0
38746,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1193102.0
38747,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1605824.0
38805,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1621399.0
45335,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,54518.0
45336,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,68237.0
45337,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,21361.0
45338,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,42901.0
45339,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,80835.0
45395,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,89566.0
45396,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,49659.0
53800,"Additional Note 3 meat of bovine animals, boneless, not processed, frozen",Mexico,KG,2010,530.0
58263,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,42937.218072
58264,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,126148.47084000001
58265,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,66233.458746
60607,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,19476.0
60608,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,29155.0
60609,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,30043.0
60610,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,37380.0
60627,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,45349.0
60696,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,99977.403078
60697,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,89232.07545
60698,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,119027.54178
61089,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,36776.97509472
61090,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,43771.97614608
61091,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,103341.92080464
61092,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,243157.98982608
61093,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,455778.43755696
61094,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,423834.69936528
66369,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,35209.0
66501,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,68523.0
66502,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,33086.0
66503,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,58511.0
66504,"Bovine animals, live, male, nesoi, 90 kg to 199 kg each",Mexico,NO,2010,65014.0
72047,Cattle,Mexico,NO,2010,136882.0
72048,Cattle,Mexico,NO,2010,79132.0
75092,"Cattle, over 700lb total",Mexico,NO,2010,215.0
75093,"Cattle, over 700lb total",Mexico,NO,2010,486.0
75094,"Cattle, over 700lb total",Mexico,NO,2010,53.0
75095,"Cattle, over 700lb total",Mexico,NO,2010,1582.0
75156,"Cattle, over 700lb total",Mexico,NO,2010,879.0
75157,"Cattle, over 700lb total",Mexico,NO,2010,248.0
75158,"Cattle, over 700lb total",Mexico,NO,2010,2098.0
75159,"Cattle, over 700lb total",Mexico,NO,2010,9290.0
76404,"Cattle, over 700lb total",Mexico,NO,2010,546.0
77071,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,57220.0
77218,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,77201.453196
77219,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,64275.75441
77220,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,82408.77036000001
77221,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,CWE,2010,109051.62723
77583,"Cattle, over 700lb total",Mexico,NO,2010,323.0
77584,"Cattle, over 700lb total",Mexico,NO,2010,100.0
77585,"Cattle, over 700lb total",Mexico,NO,2010,1723.0
79762,Lamb,Mexico,KG,2010,253.0
79768,Lamb,Mexico,CWE,2010,557.769366
82391,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Mexico,CWE,2010,2458.52831574
82585,"Meat of swine, nesoi, processed, fresh or chilled",Mexico,KG,2010,994.0
82586,"Meat of swine, nesoi, processed, fresh or chilled",Mexico,KG,2010,1972.0
82747,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,4898.0
82748,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,872.0
82749,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,13169.0
83607,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,5956.0
83608,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,21217.0
83656,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,45875.979198
83671,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,4854.0
83672,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,35692.0
83673,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,19944.0
83674,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,1142.0
83675,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,6981.0
83693,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,43968.981168
84137,"General Note 15 high-quality beef cuts with bone in, processed, fresh or chilled",Mexico,KG,2010,43193.0
84138,"General Note 15 high-quality beef cuts with bone in, processed, fresh or chilled",Mexico,CWE,2010,29236.594652999996
85406,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,39988.0
85481,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,79328.913426
85482,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,54176.381027999996
85704,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,2472.08674104
85705,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,6398.34215328
85706,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,26021.06528112
87446,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,11924.18310384
90575,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,3197.0
90653,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,7131.9521700000005
90654,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,20251.657691999997
90655,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,17881.689041999998
90728,"Meat of swine, nesoi, processed, fresh or chilled",Mexico,CWE,2010,2542.01735088
90729,"Meat of swine, nesoi, processed, fresh or chilled",Mexico,CWE,2010,2227.46188392
97981,"General Note 15 high-quality beef cuts, boneless, processed, fresh or chilled",Mexico,KG,2010,27218.0
97985,"General Note 15 high-quality beef cuts, boneless, processed, fresh or chilled",Mexico,CWE,2010,85807.72428228
98120,"General Note 15 high-quality beef cuts, boneless, processed, fresh or chilled",Mexico,KG,2010,4806.0
98125,"General Note 15 high-quality beef cuts, boneless, processed, fresh or chilled",Mexico,CWE,2010,15151.44106476
99053,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,54632.737782000004
99054,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,82373.496408
100979,Pork,Mexico,KG,2010,519170.12538292794
100980,Pork,Mexico,KG,2010,654297.658824779
103378,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,78226.602426
103379,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,117210.933252
103380,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,100806.34095
103435,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,4039899.267096
103489,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,48753.010908
104181,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,25959.42405
104182,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,79423.712172
104183,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,40005.070812
104184,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,84730.237326
104185,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,83826.34230599999
104297,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,35983.0
104298,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,24574.0
104299,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,39886.0
104300,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,23053.0
104348,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,88158.424536
104526,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,3074.0
104527,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,2055.0
104528,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,6264.0
104529,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,KG,2010,4242.0
105486,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,36026.0
105487,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,38433.0
107351,"Hams, shoulders and cuts, bone in, processed, frozen",Mexico,CWE,2010,26018.948844
113231,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,CWE,2010,607077.9416520001
113232,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,CWE,2010,551663.62127856
113233,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,CWE,2010,486372.94708464
113234,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,CWE,2010,9036.83376288
115272,"Additional Note 3 meat of bovine animals, boneless, processed, nesoi, frozen",Mexico,KG,2010,21894.0
118113,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Mexico,KG,2010,190.0
118132,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Mexico,CWE,2010,795.868542
120677,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,16346.0
120678,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,57854.0
120914,"Pork sausages and similar products, food preparations of pork, canned",Mexico,KG,2010,13021.0
120915,"Pork sausages and similar products, food preparations of pork, canned",Mexico,KG,2010,8486.0
120977,"Pork sausages and similar products, food preparations of pork, canned",Mexico,KG,2010,7128.0
120996,"Pork sausages and similar products, food preparations of pork, canned",Mexico,CWE,2010,21528.92749392
120997,"Pork sausages and similar products, food preparations of pork, canned",Mexico,CWE,2010,33296.14151136
121031,"Pork sausages and similar products, food preparations of pork, canned",Mexico,CWE,2010,25630.53854004
121032,"Pork sausages and similar products, food preparations of pork, canned",Mexico,CWE,2010,35500.98397356
122229,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,37364.0
122249,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1348939.0
122250,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1912319.0
122259,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,24781.0
122260,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,35483.0
122322,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,48713.327712
122323,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,74331.03535199999
122324,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,76619.432988
122325,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,74394.96939
122326,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,115533.21590999998
122327,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,CWE,2010,141486.026094
122378,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,2290921.9281900004
122379,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,2866015.213866
122389,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,34754.0
122390,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,33745.0
122391,"Other cuts of meat of bovine animals with bone in, fresh or chilled",Mexico,KG,2010,45725.0
122417,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,32692.0
122418,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,16346.0
122419,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,16345.0
122420,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,8366.0
134042,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,2454252.93638784
134043,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,3577260.92772384
134044,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,5483253.29735232
134045,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4814719.48919808
134046,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4641409.56816432
138561,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,818552.0
138562,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1026009.0
138563,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1828796.0
138564,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1641211.0
138565,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1436116.0
138566,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,1548021.0
138682,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,KG,2010,829695.0
138700,"Additional Note 3 beef, boneless, not processed, fresh or chilled",Mexico,CWE,2010,4861417.79240208
140293,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,11999.14025184
140294,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,131936.57362368
140342,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,189692.55530064
140343,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,41616.2085696
140344,"Additional Note 3 beef, boneless, processed, nesoi, fresh or chilled",Mexico,CWE,2010,104766.10661664
141480,"Bovine animals, live, male, nesoi, less than 90 kg each",Mexico,NO,2010,114.0
145515,Cattle,Mexico,NO,2010,71583.0
145516,Cattle,Mexico,NO,2010,133827.0
145517,Cattle,Mexico,NO,2010,203052.0
145560,Cattle,Mexico,NO,2010,82487.0
145561,Cattle,Mexico,NO,2010,110714.0
145562,Cattle,Mexico,NO,2010,107691.0
145563,Cattle,Mexico,NO,2010,37244.0
145564,Cattle,Mexico,NO,2010,146588.0
145681,Cattle,Mexico,NO,2010,55582.0
146092,"Meat of bovine animals, salted, in brine, dried or smoked",Mexico,CWE,2010,6665.2490363613
148703,Cattle,Mexico,NO,2010,56329.0
150082,Beef and veal,Mexico,CWE,2010,6101047.55744668
150083,Beef and veal,Mexico,CWE,2010,8230861.61826364
150084,Beef and veal,Mexico,CWE,2010,9994215.46872813
152510,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,33904.0
152511,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,54081.0
152512,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,211320.0
160210,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,23463.43920648
160211,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,13147.39557432
160212,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,36923.05334844
160213,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,18142.89265656
160214,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,32526.3316014
160297,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,26936.33615064
160298,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,8789.166527399999
160299,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Mexico,CWE,2010,26790.91928352
161454,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,11775.0
161455,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,25288.0
161456,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,18146.0
161457,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,KG,2010,38023.0
166378,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Mexico,KG,2010,623.0
166410,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Mexico,CWE,2010,4897.32526458
167171,"Meat of swine, nesoi, processed, fresh or chilled",Mexico,KG,2010,871.0
167341,"Meat of swine, nesoi, processed, fresh or chilled",Mexico,CWE,2010,5043.11691744
168074,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,9186.0
168075,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,8111.0
168099,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,10015.597746
168100,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,7048.176534
169150,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,10862.0
169151,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,20809.0
169152,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,15039.0
169170,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,10701.235187999999
169171,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,13130.728631999998
169172,"Meat of swine, nesoi, not processed, fresh or chilled",Mexico,CWE,2010,2517.678324
169802,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,35018.0
169803,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,40475.0
169830,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,49465.0
169831,"Hams and cuts thereof nesoi, prepared or preserved",Mexico,KG,2010,53990.0
171167,"Cattle, over 700lb for slaughter",Mexico,NO,2010,323.0
171168,"Cattle, over 700lb for slaughter",Mexico,NO,2010,230.0
171628,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,55750.481136
171629,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,87933.553092
171630,"Additional Note 3 beef cuts with bone in, processed, nesoi, fresh or chilled",Mexico,CWE,2010,50823.150966
174622,"Carcasses and half-carcasses of lamb, frozen",Mexico,KG,2010,8795.0
174624,"Carcasses and half-carcasses of lamb, frozen",Mexico,CWE,2010,19389.65049
174731,"Carcasses and half-carcasses of lamb, frozen",Mexico,CWE,2010,835.551738
174732,"Carcasses and half-carcasses of lamb, frozen",Mexico,CWE,2010,557.769366
177541,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,104784.09633216
177590,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,KG,2010,12266.0
177662,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,65809.37765808
177663,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,162150.30083952
177694,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,101653.88583168
177695,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,276112.15037279995
177696,"Meat of bovine animals, fresh or chilled, other, except processed",Mexico,CWE,2010,633597.7806144
179258,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1091747.0
179259,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1039145.0
179260,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1300003.0
179261,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1595468.0
179262,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,KG,2010,1637652.0
179337,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,2973900.5960580003
179338,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,4215940.538418
179371,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,3442680.3950279998
179372,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,4591912.365054
179373,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,3702087.242658
179432,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,2406889.454634
179433,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,4055170.6836900003
179434,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,3517403.853096
179435,"Additional Note 3 meat of bovine animals, cuts with bone, excluding processed, f",Mexico,CWE,2010,3610403.6275440003
179538,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,418789.0
179539,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,480113.0
179540,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,643736.0
179598,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,191729.0
179599,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,414915.0
179600,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,823871.0
179601,"Sausage and similar product meat etc, nesoi, food preparations, not canned",Mexico,KG,2010,494923.0
180741,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,16346.0
180742,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,32692.0
180815,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,16346.0
180816,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,30463.0
180817,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,16346.0
180818,"Mixtures of pork and beef, prepared or preserved",Mexico,KG,2010,32692.0
182881,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,4543.0
182882,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,2394.0
182883,"Bellies of swine, nesoi, not processed, fresh or chilled",Mexico,KG,2010,3235.0
182918,"Hams, shoulders and cuts, bone in, processed, frozen",Mexico,KG,2010,11802.0
