,Unnamed: 0,Commodity,Country,UNIT_DESC,Year,AMOUNT,Metric Tons
46656,257464,Beef,Mexico,KG,2006,1170403.67608546,1170.4036760854601
46657,258688,Beef,Mexico,NO,2006,182.0,182.0
46658,259330,Beef,Mexico,CWE,2006,3513278.42967987,159362.3095702789
46659,259331,Beef,Mexico,CWE,2006,3881488.88701728,176064.33591510382
46660,259352,Beef,Mexico,KG,2006,1067958.52281219,1067.95852281219
46661,259353,Beef,Mexico,KG,2006,1309339.3803311002,1309.3393803311005
46662,259354,Beef,Mexico,KG,2006,1456425.90878118,1456.4259087811802
46663,259400,Beef,Mexico,KG,2006,1392804.03672387,1392.80403672387
46664,259401,Beef,Mexico,KG,2006,1447242.18562007,1447.24218562007
46665,259402,Beef,Mexico,KG,2006,1509985.76157853,1509.9857615785302
46666,259523,Beef,Mexico,CWE,2006,2818447.27374564,127844.76833710224
46667,259524,Beef,Mexico,CWE,2006,2656542.04040988,120500.74695299215
46668,259525,Beef,Mexico,CWE,2006,4040143.71558336,183260.9189388612
46669,259526,Beef,Mexico,CWE,2006,3029983.35782184,137440.04511079864
46670,259596,Beef,Mexico,CWE,2006,2966153.68662732,134544.73122541522
46671,259597,Beef,Mexico,CWE,2006,3026918.90793765,137301.0416640518
46672,259598,Beef,Mexico,CWE,2006,3709059.16044002,168242.92351755928
46673,259599,Beef,Mexico,CWE,2006,3823580.12503572,173437.59447162025
46674,259600,Beef,Mexico,CWE,2006,3967323.28722576,179957.78430856045
46675,104,Pork,Mexico,KG,2007,328367.0,328.36699999999996
46676,105,Pork,Mexico,KG,2007,353710.0,353.71
46677,106,Pork,Mexico,KG,2007,500430.0,500.43
46678,107,Pork,Mexico,KG,2007,466421.0,466.421
46679,108,Pork,Mexico,KG,2007,519262.0,519.2620000000002
46680,989,Beef,Mexico,KG,2007,701498.0,701.498
46681,990,Beef,Mexico,KG,2007,764546.0,764.546
46682,1044,Beef,Mexico,KG,2007,649214.0,649.214
46683,1045,Beef,Mexico,KG,2007,686831.0,686.831
46684,1046,Beef,Mexico,KG,2007,761776.0,761.7760000000002
46685,1047,Beef,Mexico,KG,2007,852296.0,852.296
46686,1048,Beef,Mexico,KG,2007,752864.0,752.8639999999999
46687,1195,Beef,Mexico,KG,2007,628547.0,628.547
46688,1196,Beef,Mexico,KG,2007,691680.0,691.6800000000002
46689,7485,Pork,Mexico,CWE,2007,49284.32481000001,2235.5369733816
46690,7486,Pork,Mexico,CWE,2007,56006.217288,2540.44201618368
46691,7487,Pork,Mexico,CWE,2007,27828.943506,1262.32087743216
46692,9970,Chicken,Mexico,KG,2007,15618.0,15.618
46693,9975,Chicken,Mexico,CWE,2007,15996.737232,725.6120008435199
46694,9976,Chicken,Mexico,CWE,2007,18595.98657,843.5139508151998
46695,10995,Chicken,Mexico,KG,2007,39291.0,39.291
46696,10998,Chicken,Mexico,CWE,2007,76458.495582,3468.1573595995196
46697,14378,Beef,Mexico,KG,2007,1691534.89812845,1691.53489812845
46698,14379,Beef,Mexico,KG,2007,1828338.80619835,1828.3388061983496
46699,22795,Pork,Mexico,CWE,2007,515445.40762974,23380.603690085005
46700,22796,Pork,Mexico,CWE,2007,840430.69876332,38121.93649590419
46701,22797,Pork,Mexico,CWE,2007,623334.6038178001,28274.45762917541
46702,22845,Pork,Mexico,KG,2007,15759.0,15.759
46703,22855,Pork,Mexico,CWE,2007,6765.5439936,306.885075549696
46704,22856,Pork,Mexico,CWE,2007,13494.84400152,612.1261239089472
46705,22857,Pork,Mexico,CWE,2007,44634.46836492,2024.619485032771
46706,22858,Pork,Mexico,CWE,2007,30109.69110366,1365.7755884620176
46707,22895,Pork,Mexico,KG,2007,242126.0,242.12599999999998
46708,22946,Pork,Mexico,CWE,2007,819034.88634576,37151.422444643664
46709,22947,Pork,Mexico,CWE,2007,741976.86585708,33656.070635277145
46710,22948,Pork,Mexico,CWE,2007,645377.00982174,29274.301165514127
46711,22949,Pork,Mexico,CWE,2007,953474.25709494,43249.59230182648
46712,22996,Pork,Mexico,CWE,2007,824238.2792826,37387.44834825874
